2.029435, -0.780762, -0.425781, 0.105469, 
2.031554, -0.718262, -0.426514, 0.097900, 
2.032890, -0.897949, -0.479736, 0.086914, 
2.049012, -1.029541, -0.578125, 0.054932, 
2.160798, -1.024414, -0.539551, 0.056152, 
2.162714, -0.990723, -0.406738, 0.078857, 
2.164060, -1.002441, -0.408447, 0.128418, 
2.181954, -0.989014, -0.416504, 0.135986, 
2.291315, -0.948242, -0.356445, 0.121338, 
2.293434, -0.941895, -0.289307, 0.097168, 
2.295309, -0.976562, -0.285645, 0.076660, 
2.315419, -0.969971, -0.310059, 0.057861, 
2.423194, -0.947754, -0.332275, 0.059570, 
2.425139, -0.939941, -0.330078, 0.073975, 
2.427821, -0.918457, -0.361084, 0.085449, 
2.429346, -0.940430, -0.402344, 0.085449, 
2.554369, -1.092041, -0.451660, 0.086182, 
2.556455, -1.136719, -0.460938, 0.140381, 
2.557785, -0.902832, -0.426270, 0.185791, 
2.565427, -0.953857, -0.458252, 0.214844, 
2.666867, -1.159180, -0.583008, 0.302246, 
2.668998, -0.788086, -0.421387, 0.275146, 
2.670539, -0.738281, -0.273193, 0.222412, 
2.682261, -0.932373, -0.394043, 0.195312, 
2.966660, -0.981689, -0.421631, 0.189941, 
2.969265, -0.882812, -0.299805, 0.181885, 
2.971681, -0.869873, -0.337402, 0.153076, 
2.982498, -0.878662, -0.409668, 0.131836, 
2.983758, -0.885498, -0.424316, 0.138916, 
2.995399, -0.834473, -0.395264, 0.145264, 
2.997285, -0.784180, -0.408447, 0.143311, 
3.012097, -0.844727, -0.466309, 0.142578, 
3.064450, -0.905518, -0.461426, 0.147217, 
3.066317, -0.954346, -0.412354, 0.157715, 
3.067760, -0.969727, -0.390625, 0.174316, 
3.081966, -0.953857, -0.377686, 0.174805, 
3.650118, -0.996582, -0.409668, 0.152100, 
3.653460, -1.244385, -0.545898, 0.190674, 
3.654965, -0.937744, -0.462891, 0.159180, 
3.666556, -0.668457, -0.297607, 0.118652, 
3.668081, -0.788086, -0.250977, 0.111084, 
3.679099, -0.988281, -0.275879, 0.089355, 
3.681040, -1.092285, -0.258545, 0.070068, 
3.695682, -1.099121, -0.253174, 0.075684, 
3.697596, -1.044189, -0.286133, 0.084961, 
3.712155, -0.997314, -0.351318, 0.101562, 
3.713955, -1.007080, -0.350830, 0.103271, 
3.728618, -0.965088, -0.254395, 0.112549, 
3.747212, -0.910156, -0.116455, 0.120117, 
3.751262, -0.930176, -0.087158, 0.124023, 
3.752663, -1.008301, -0.177734, 0.111572, 
3.762141, -1.031006, -0.237061, 0.107178, 
3.763952, -0.921143, -0.336670, 0.100342, 
3.778769, -0.825195, -0.304443, 0.084229, 
3.780578, -0.867676, -0.265869, 0.067871, 
3.797523, -0.994873, -0.254395, 0.027344, 
3.844531, -1.079834, -0.168457, -0.002197, 
3.846411, -1.044189, -0.107666, -0.003174, 
3.847822, -1.057861, -0.151367, 0.027100, 
3.865399, -1.044922, -0.250732, 0.044678, 
4.429958, -0.922363, -0.293701, 0.058594, 
4.433362, -0.921631, -0.295410, 0.067139, 
4.435005, -1.117188, -0.353027, 0.078125, 
4.449969, -1.157715, -0.378418, 0.108643, 
4.451499, -0.873779, -0.324219, 0.189209, 
4.462584, -0.729248, -0.306641, 0.224854, 
4.464404, -0.824707, -0.372314, 0.220215, 
4.478851, -0.920898, -0.456055, 0.166748, 
4.480672, -0.952148, -0.457275, 0.161865, 
4.495731, -0.934326, -0.402588, 0.187744, 
4.497521, -0.931641, -0.410645, 0.188965, 
4.512334, -0.948975, -0.423340, 0.162354, 
4.528470, -0.942871, -0.384033, 0.143311, 
4.531397, -0.919678, -0.395020, 0.134033, 
4.532859, -0.915527, -0.395508, 0.126953, 
4.533364, -0.864746, -0.384033, 0.126221, 
4.545528, -0.898926, -0.404785, 0.123291, 
4.547444, -1.200439, -0.484619, 0.122559, 
4.562288, -1.199219, -0.506592, 0.153809, 
4.564088, -0.657715, -0.318115, 0.138428, 
4.624454, -0.683838, -0.229004, 0.148682, 
4.627901, -0.927979, -0.310547, 0.135254, 
4.629679, -1.007080, -0.409912, 0.080078, 
4.631491, -0.997803, -0.360107, 0.056152, 
5.210193, -1.188721, -0.404297, 0.039062, 
5.213457, -1.162842, -0.462646, 0.005615, 
5.214956, -0.957764, -0.366455, 0.014893, 
5.233208, -0.870850, -0.277832, 0.074951, 
5.234754, -0.803467, -0.266846, 0.059814, 
5.245917, -0.779541, -0.365234, 0.018311, 
5.247935, -0.776611, -0.441162, 0.039307, 
5.262653, -1.067383, -0.378906, 0.013916, 
5.264480, -1.363525, -0.349854, 0.017578, 
5.279388, -0.961426, -0.305908, 0.130615, 
5.281346, -0.601562, -0.178223, 0.229492, 
5.295638, -0.652588, -0.213867, 0.210449, 
5.306738, -0.826660, -0.433594, 0.155029, 
5.312394, -0.909180, -0.614502, 0.142578, 
5.314217, -0.962646, -0.477051, 0.161621, 
5.328965, -1.077881, -0.419678, 0.176270, 
5.330829, -0.945801, -0.519775, 0.210449, 
5.345512, -0.814453, -0.485840, 0.223389, 
5.347335, -0.777100, -0.453125, 0.189453, 
5.362237, -0.847412, -0.585205, 0.135254, 
5.404625, -0.902100, -0.598877, 0.117432, 
5.406642, -0.935791, -0.570557, 0.136963, 
5.407953, -0.865967, -0.696777, 0.155762, 
5.412183, -0.791016, -0.917480, 0.176025, 
5.990950, -0.717529, -1.100586, 0.203857, 
5.995533, -0.669434, -1.247070, 0.075195, 
5.998588, -0.679688, -1.339111, 0.032471, 
6.000083, -0.729736, -1.372314, -0.046631, 
6.013300, -0.745361, -1.353027, -0.219971, 
6.015306, -0.718506, -1.231689, -0.252441, 
6.029250, -0.521729, -1.161621, -0.284912, 
6.031050, -0.395264, -1.169189, -0.500732, 
6.045505, -0.349609, -0.897949, -0.349609, 
6.047473, -0.069580, -0.736572, -0.334717, 
6.062502, 0.262695, -0.564941, -0.382324, 
6.064327, 0.222900, -0.400391, -0.265869, 
6.087222, 0.196777, -0.530762, -0.390137, 
6.088934, -0.049561, -0.799072, -0.598389, 
6.095611, -0.157715, -0.674072, -0.826172, 
6.097537, -0.060547, -0.684570, -0.804199, 
6.112210, -0.006592, -0.341797, -0.691162, 
6.114192, 0.021973, 0.194336, -0.614990, 
6.129572, -1.232666, -1.672119, 2.031982, 
6.131381, 0.666260, -2.916016, -1.276123, 
6.186125, 3.002197, -0.684326, -0.975830, 
6.188051, 0.205078, 0.338379, 0.373047, 
6.189452, 0.222168, -1.219727, 0.050049, 
6.195496, 0.567871, -0.438721, 0.054199, 
6.770106, 0.309326, -0.449951, 0.201172, 
6.774116, 0.633545, -1.012695, 0.215576, 
6.775625, 0.513672, -0.849609, 0.438721, 
6.779082, 0.313232, -1.063965, 0.669189, 
6.782099, 0.688965, -0.883789, 0.471436, 
6.796036, 0.835938, -0.597900, 0.306885, 
6.798017, 0.656738, -0.592285, 0.295898, 
6.812624, 0.419678, -1.049072, -0.485596, 
6.814465, 0.445068, -0.907715, -0.309814, 
6.829205, 0.457520, -1.060791, -0.471436, 
6.831007, 0.502686, -0.777344, -0.234619, 
6.845511, 0.597656, -0.655029, -0.048584, 
6.868400, 0.584473, -0.881348, 0.029785, 
6.871053, 0.562988, -0.771240, 0.173096, 
6.872414, 0.593262, -0.672363, 0.145020, 
6.879094, 0.598389, -0.750244, 0.137451, 
6.881021, 0.559570, -0.812744, -0.129150, 
6.895639, 0.617188, -1.036133, -0.577881, 
6.897469, 0.469482, -0.947021, -0.864258, 
6.912274, 0.467773, -0.854248, -0.970459, 
6.964644, 0.407959, -0.217041, -0.467041, 
6.966628, 0.099365, 0.310791, -0.228271, 
6.968076, -0.680420, -2.372314, 0.270996, 
6.982445, 2.383545, -1.016602, -0.671875, 
7.550257, 0.569336, -0.523193, 0.260742, 
7.553585, 0.209473, -0.718994, 0.109619, 
7.555090, 0.639404, -0.750488, 0.006836, 
7.567493, 0.394287, -0.628906, 0.140137, 
7.568871, 0.543945, -0.844238, 0.218262, 
7.579416, 0.526367, -0.791504, 0.151855, 
7.581422, 0.525391, -0.783203, 0.105225, 
7.595813, 0.541260, -0.851562, 0.124023, 
7.597688, 0.659424, -0.857178, 0.152832, 
7.612428, 0.649902, -0.848877, 0.192871, 
7.614352, 0.602295, -0.929932, 0.173828, 
7.628902, 0.583496, -0.814453, 0.210693, 
7.647356, 0.537598, -0.767090, 0.309814, 
7.649761, 0.515625, -0.860596, 0.478516, 
7.651346, 0.406982, -0.821289, 0.655518, 
7.663191, 0.395020, -0.938232, 0.704346, 
7.665016, 0.685547, -0.806152, 0.546387, 
7.679044, 0.570801, -0.587891, 0.281006, 
7.680998, 0.441406, -0.730469, 0.298340, 
7.695776, 0.427734, -0.930176, -0.086426, 
7.744694, 0.443359, -0.869873, -0.279785, 
7.748285, 0.400879, -0.879883, -0.213135, 
7.749617, 0.465332, -0.955322, -0.256836, 
7.766354, 0.509521, -0.749268, -0.090576, 
7.842181, 0.570068, -0.714111, 0.011475, 
7.844239, 0.600830, -0.698975, 0.082275, 
7.845565, 0.581299, -0.673096, 0.108154, 
7.866481, 0.584229, -0.693115, 0.015625, 
8.428484, 0.520752, -0.821533, -0.224609, 
8.431206, 0.439697, -0.955078, -0.295654, 
8.432565, 0.566406, -1.019043, -0.675781, 
8.449723, 0.603027, -1.050537, -0.914062, 
8.451310, 0.440918, -0.554688, -0.637207, 
8.463509, 0.067139, -0.291748, 1.980957, 
8.465514, 0.197754, -1.245605, -0.708740, 
8.479289, 2.409912, -1.514404, 0.052979, 
8.481356, 0.317139, -0.700928, 0.161621, 
8.495777, 0.490967, -0.576660, 0.136230, 
8.497558, 0.461426, -0.676758, 0.147461, 
8.512351, 0.569092, -0.698242, 0.201660, 
8.524416, 0.555176, -0.793213, 0.202148, 
8.529538, 0.541504, -0.805664, 0.100586, 
8.531498, 0.527100, -0.806885, 0.170166, 
8.545776, 0.617920, -0.865723, 0.195312, 
8.547639, 0.585449, -0.806641, 0.194580, 
8.563170, 0.616943, -0.788086, 0.195801, 
8.565035, 0.567871, -0.768311, 0.172363, 
8.579063, 0.578857, -0.750000, 0.174072, 
8.622342, 0.569092, -0.765625, 0.195801, 
8.624339, 0.578857, -0.782959, 0.172607, 
8.625666, 0.595947, -0.788330, 0.188965, 
8.628822, 0.552490, -0.816650, 0.174316, 
9.208187, 0.582520, -0.782959, 0.178467, 
9.210807, 0.589844, -0.784180, 0.183350, 
9.212468, 0.545654, -0.823975, 0.161133, 
9.233986, 0.590332, -0.790283, 0.168457, 
9.235280, 0.575195, -0.778076, 0.171143, 
9.246035, 0.613037, -0.777588, 0.189941, 
9.247862, 0.593506, -0.782471, 0.192871, 
9.262563, 0.600098, -0.790039, 0.243408, 
9.264373, 0.577637, -0.830566, 0.232422, 
9.279208, 0.552979, -0.685303, 0.142334, 
9.281049, 0.461426, -0.604248, 0.152588, 
9.295826, 0.435303, -0.717773, 0.203857, 
9.304070, 0.543945, -0.741455, 0.173828, 
9.312499, 0.624512, -0.717041, 0.145996, 
9.314318, 0.512695, -0.714355, 0.173828, 
9.329067, 0.531006, -0.659668, 0.078613, 
9.330984, 0.584717, -0.561768, 0.009766, 
9.345782, 0.451416, -0.582031, -0.075928, 
9.347607, 0.404297, -0.628906, -0.255371, 
9.362608, 0.434082, -0.723389, -0.365723, 
9.402069, 0.333740, -0.717529, -0.381592, 
9.404042, 0.311035, -0.837646, -0.482666, 
9.405385, 0.244873, -0.952393, -0.448486, 
9.412469, 0.166016, -0.923584, -0.421387, 
9.988405, 0.027588, -1.009033, -0.397217, 
9.990941, -0.031982, -1.198242, -0.444092, 
9.992364, -0.090576, -1.182373, -0.400879, 
9.999381, -0.158691, -1.221924, -0.181885, 
10.000823, -0.116699, -1.181641, -0.240967, 
10.013027, -0.122070, -1.198975, -0.227295, 
10.015025, -0.006348, -1.272705, -0.187744, 
10.029319, 0.007812, -1.174805, -0.123047, 
10.031249, -0.091309, -1.124023, -0.103027, 
10.045737, -0.127686, -1.095215, -0.091553, 
10.047541, -0.158691, -1.122803, -0.096436, 
10.062670, -0.173828, -1.139893, -0.139160, 
10.084516, -0.130127, -1.132812, -0.130615, 
10.086845, -0.131104, -1.076172, -0.119629, 
10.088197, -0.144043, -1.020508, -0.130127, 
10.095982, -0.159180, -1.007324, -0.130127, 
10.097799, -0.213623, -0.952637, -0.079102, 
10.112423, -0.250244, -0.910156, -0.047363, 
10.114322, -0.324951, -0.874756, -0.059082, 
10.129184, -0.308594, -0.986816, -0.035645, 
10.182293, -0.343750, -0.961426, 0.085205, 
10.184348, -0.293701, -0.901123, 0.095459, 
10.185696, -0.199219, -1.011963, 0.185059, 
10.200267, -0.285889, -0.949707, 0.279541, 
10.768387, -0.294434, -1.070801, 0.266357, 
10.771616, -0.360596, -0.950684, 0.343994, 
10.774314, -0.438477, -0.816650, 0.411377, 
10.783517, -0.513672, -0.769043, 0.491943, 
10.785032, -0.547119, -0.534668, 0.493164, 
10.796373, -0.494629, -0.417480, 0.548828, 
10.798249, -0.637939, -0.351074, 0.608154, 
10.812844, -0.586914, -0.462158, 0.594238, 
10.814673, -0.621826, -0.498779, 0.583740, 
10.829120, -0.665039, -0.398926, 0.538086, 
10.830899, -0.655029, -0.420898, 0.636230, 
10.846057, -0.643799, -0.486572, 0.607422, 
10.864737, -0.605957, -0.537598, 0.578613, 
10.866622, -0.612549, -0.500977, 0.553467, 
10.868141, -0.593262, -0.601562, 0.581543, 
10.879469, -0.602539, -0.583496, 0.604492, 
10.881396, -0.722656, -0.586182, 0.663574, 
10.896248, -0.763916, -0.509521, 0.571045, 
10.898088, -0.660156, -0.576660, 0.822754, 
10.912596, -0.645020, -0.623535, 0.738281, 
11.060080, -0.516602, -0.433838, 0.776611, 
11.062218, -0.533203, -0.455078, 0.754639, 
11.063629, -0.451660, -0.268066, 0.702148, 
11.082949, -0.498779, -0.564209, 0.601562, 
11.157303, -0.476807, -0.566895, 0.409424, 
11.159248, -0.549805, -0.811279, 0.481445, 
11.162426, -0.539307, -0.573242, 0.335693, 
11.163780, -0.572754, -0.919922, 0.437744, 
11.254724, -0.539062, -0.759033, 0.475098, 
11.256761, -0.583008, -0.448242, 0.570312, 
11.258095, -0.657227, -0.587646, 0.617188, 
11.265973, -0.681152, -0.614258, 0.619385, 
11.352364, -0.640869, -0.540039, 0.600586, 
11.354332, -0.556885, -0.437012, 0.603760, 
11.355633, -0.635498, -0.593262, 0.594482, 
11.365901, -0.623291, -0.495117, 0.603516, 
11.938709, -0.615479, -0.500488, 0.596924, 
11.939723, -0.742432, -0.596680, 0.580322, 
11.942141, -0.690430, -0.581055, 0.569336, 
11.946439, -0.701172, -0.565430, 0.497070, 
11.949762, -0.706055, -0.556885, 0.516357, 
11.963642, -0.633301, -0.565430, 0.505859, 
11.965558, -0.648193, -0.530029, 0.546631, 
11.979711, -0.616943, -0.550049, 0.515137, 
11.981615, -0.645020, -0.658447, 0.531982, 
11.995926, -0.593262, -0.679688, 0.509521, 
11.997864, -0.599365, -0.822266, 0.518799, 
12.012690, -0.560303, -0.777344, 0.533691, 
12.034623, -0.536377, -0.802002, 0.548096, 
12.036925, -0.486572, -0.825439, 0.554932, 
12.038262, -0.469482, -0.779297, 0.557617, 
12.046066, -0.460693, -0.811035, 0.590088, 
12.048009, -0.443604, -0.791748, 0.618652, 
12.062570, -0.391602, -0.844971, 0.628418, 
12.064373, -0.365479, -0.829590, 0.577148, 
12.079196, -0.354248, -0.930908, 0.538330, 
12.132171, -0.346191, -0.820557, 0.522217, 
12.134202, -0.341553, -0.781494, 0.528320, 
12.135702, -0.322021, -0.727295, 0.499023, 
12.149626, -0.273193, -0.839600, 0.521240, 
12.718188, -0.209229, -0.735840, 0.522705, 
12.721453, -0.164062, -0.744873, 0.506104, 
12.722991, -0.077881, -0.743896, 0.446533, 
12.733698, -0.037354, -0.819580, 0.371338, 
12.735185, 0.020996, -0.906250, 0.271484, 
12.746425, 0.103271, -0.963135, 0.274414, 
12.748320, 0.154297, -0.870117, 0.395752, 
12.762917, 0.086426, -0.882568, 0.457275, 
12.764814, 0.138428, -1.055420, 0.423340, 
12.780991, 0.340820, -0.864014, 0.386719, 
12.782322, 0.367920, -0.969482, 0.444824, 
12.796060, 0.426758, -1.177979, 0.357666, 
13.010342, 0.411133, -0.914307, 0.375244, 
13.012395, 0.344727, -0.582520, 0.411377, 
13.014756, 0.411133, -0.438232, 0.495850, 
13.033061, 0.200439, -0.082764, 0.929199, 
13.034517, 0.330566, 0.031250, 0.909668, 
13.046236, 0.389893, -0.058838, 0.836670, 
13.048155, 0.123779, 0.465332, 0.845215, 
13.062662, 0.186035, 0.196289, 0.852051, 
13.064548, 0.083496, 0.297607, 0.962646, 
13.079531, -0.013916, 0.310059, 1.017822, 
13.081613, -0.132080, 0.343506, 1.064941, 
13.095943, -0.037842, 0.027832, 1.094238, 
13.107329, 0.034424, -0.028320, 0.872314, 
13.112793, -0.261230, 0.675537, 1.276367, 
13.114587, 0.031250, 0.520752, 1.165527, 
13.129256, 0.129883, 0.097656, 1.193359, 
13.204855, 0.003906, 0.134766, 1.169922, 
13.206902, -0.173584, 0.039062, 0.972412, 
13.208238, -0.020508, -0.091064, 1.163574, 
13.216272, -0.163818, 0.436279, 1.169922, 
13.399967, -0.082520, 0.297852, 1.082764, 
13.401961, 0.008545, 0.177246, 1.101562, 
13.403386, -0.051025, 0.224854, 1.191406, 
13.417144, -0.021973, 0.337158, 1.116211, 
13.594438, -0.014893, 0.190674, 0.953857, 
13.596792, -0.046143, 0.264893, 0.978760, 
13.598171, -0.057617, 0.585938, 0.845703, 
13.616278, 0.008057, 0.305176, 0.686035, 
13.617705, 0.110596, 0.275635, 0.734619, 
13.629370, 0.184814, 0.407715, 0.751709, 
13.631290, 0.219971, 0.302002, 0.746338, 
13.646012, 0.263672, 0.266846, 0.584717, 
13.692405, 0.342285, -0.005371, 0.653076, 
13.694479, 0.402832, -0.090576, 0.747070, 
13.695800, 0.456543, -0.020264, 0.682129, 
13.716189, 0.515869, -0.270752, 0.757080, 
14.278694, 0.552002, -0.297607, 0.679932, 
14.281683, 0.553955, -0.234375, 0.533936, 
14.283146, 0.479004, -0.382568, 0.479736, 
14.300718, 0.559082, -0.402100, 0.548096, 
14.302098, 0.609619, -0.236572, 0.500000, 
14.313446, 0.581299, -0.511719, 0.444092, 
14.315337, 0.706055, -0.742432, 0.386475, 
14.329496, 0.674072, -0.692627, 0.331055, 
14.331929, 0.689697, -0.663086, 0.249512, 
14.346339, 0.623535, -0.576660, 0.182861, 
14.348215, 0.625000, -0.588867, 0.149414, 
14.362783, 0.511475, -0.566895, 0.054932, 
14.374605, 0.768799, -0.961426, -0.112305, 
14.379372, 0.580078, -0.783936, -0.083496, 
14.381272, 0.753906, -0.788330, -0.222900, 
14.396158, 0.714355, -0.767090, -0.267578, 
14.397969, 0.574707, -0.799072, -0.256104, 
14.412890, 0.546143, -0.822510, -0.265381, 
14.414687, 0.291504, -0.705322, -0.218262, 
14.429569, 0.146484, -0.656982, -0.294189, 
14.472316, 0.277100, -0.805176, -0.365234, 
14.474344, 0.244385, -0.893555, -0.538086, 
14.475673, 0.338135, -0.978516, -0.628174, 
14.479339, 0.442139, -1.020996, -0.693359, 
15.058805, 0.442383, -1.237549, -0.832520, 
15.062285, 0.555176, -1.433105, -0.925781, 
15.063771, 0.459473, -1.424561, -0.893311, 
15.083921, 0.351562, -1.169189, -0.868652, 
15.085283, 0.426270, -1.277344, -0.849609, 
15.096498, 0.362305, -1.147461, -0.779053, 
15.098390, 0.321777, -1.091797, -0.635742, 
15.112864, 0.368408, -1.037598, -0.633057, 
15.114675, 0.376953, -0.947266, -0.546143, 
15.129533, 0.417480, -0.826904, -0.449219, 
15.131492, 0.466309, -0.853516, -0.460693, 
15.146215, 0.480469, -0.830811, -0.403076, 
15.154915, 0.459229, -0.809570, -0.299072, 
15.163075, 0.325195, -0.694824, -0.194092, 
15.164873, 0.284912, -0.536621, -0.032715, 
15.179415, 0.472168, -0.235840, 0.012451, 
15.181347, 0.561035, -0.217529, 0.071289, 
15.196225, 0.645264, -0.570068, 0.052490, 
15.198000, 0.603516, -0.441895, 0.188477, 
15.213137, 0.687744, -0.267822, 0.216064, 
15.252414, 0.606934, -0.328125, 0.291504, 
15.254404, 0.426514, -0.265869, 0.431396, 
15.255741, 0.349365, -0.159180, 0.440186, 
15.262620, 0.254150, -0.089844, 0.631836, 
15.837732, 0.415039, -0.067627, 0.657227, 
15.840760, 0.134766, 0.157959, 0.823730, 
15.842247, 0.063965, 0.574463, 0.747559, 
15.845622, 0.164551, 0.247314, 0.925781, 
15.847377, -0.001709, 0.086914, 0.952148, 
15.849239, -0.085693, -0.043213, 1.033691, 
15.863313, -0.237793, 0.166016, 1.211426, 
15.865144, -0.148926, 0.175049, 1.163086, 
15.934832, -0.391602, 0.030762, 1.327637, 
15.936868, -0.281738, 0.428711, 1.259521, 
15.938171, -0.251709, 0.263916, 1.235107, 
15.949578, -0.315674, 0.538818, 1.342529, 
16.032760, -0.475830, 0.729980, 1.218750, 
16.036125, -0.462402, 0.260742, 1.231201, 
16.037526, -0.272461, 0.148438, 1.317871, 
16.049927, -0.299561, 0.469482, 1.267334, 
16.051188, -0.406006, 0.286621, 1.247070, 
16.062966, -0.301025, 0.289551, 1.171143, 
16.064771, -0.272949, 0.254150, 1.070557, 
16.079481, -0.221924, 0.297363, 1.026123, 
16.081369, -0.107666, 0.222412, 0.969482, 
16.096086, -0.033936, 0.231445, 0.947266, 
16.097861, 0.061523, 0.217041, 0.873047, 
16.112804, 0.045166, 0.124268, 0.826660, 
16.618558, 0.116211, -0.024170, 0.795898, 
16.621559, 0.288086, -0.026611, 0.617432, 
16.622914, 0.296631, -0.093994, 0.611816, 
16.633334, 0.323242, -0.055664, 0.571289, 
16.634744, 0.329102, -0.130371, 0.507080, 
16.646197, 0.374756, -0.246338, 0.445801, 
16.648142, 0.325684, -0.206055, 0.424316, 
16.663073, 0.365723, -0.239990, 0.230957, 
16.664850, 0.350586, -0.434082, 0.288574, 
16.679543, 0.501953, -0.517090, 0.171143, 
16.681484, 0.266113, -0.513672, 0.170410, 
16.696196, 0.128906, -0.620850, 0.096436, 
16.714820, 0.177246, -0.956787, -0.053955, 
16.716681, -0.036621, -0.992432, -0.087402, 
16.718548, -0.153076, -1.049805, -0.187256, 
16.729618, -0.152588, -1.023193, -0.211914, 
16.731540, -0.262207, -1.037354, -0.595703, 
16.746234, -0.054199, -1.568359, -0.682861, 
16.748027, -0.106445, -1.284180, -0.671875, 
16.762986, 0.007080, -1.478516, -0.572998, 
16.812718, -0.098145, -1.504639, -0.418213, 
16.814636, -0.020264, -1.712891, -0.602783, 
16.815945, -0.001709, -1.513672, -0.491455, 
16.833020, -0.058838, -1.395996, -0.544434, 
17.398031, 0.011230, -1.742676, -0.801270, 
17.401291, -0.020996, -1.533936, -0.526611, 
17.402794, -0.041748, -1.704834, -0.437256, 
17.417534, -0.014648, -1.586670, -0.469238, 
17.418890, -0.030762, -1.422363, -0.419678, 
17.430667, 0.022461, -1.377930, -0.330322, 
17.433436, -0.003662, -1.264648, -0.365479, 
17.446486, 0.009521, -1.135742, -0.345947, 
17.448284, 0.037354, -1.055908, -0.327393, 
17.462952, 0.158691, -0.954102, -0.309326, 
17.464883, 0.174316, -0.867432, -0.217773, 
17.479642, 0.162842, -0.798828, -0.147217, 
17.496126, 0.236328, -0.564941, -0.084229, 
17.498561, 0.299316, -0.559570, 0.016846, 
17.500112, 0.355713, -0.471924, 0.133301, 
17.513085, 0.238281, -0.203857, 0.161377, 
17.515561, 0.247314, -0.157959, 0.207275, 
17.529550, 0.260742, -0.103760, 0.343994, 
17.531339, 0.236084, 0.140137, 0.426758, 
17.546272, 0.343994, 0.323975, 0.496582, 
17.592399, 0.292480, 0.353760, 0.499512, 
17.594409, 0.133789, 0.326660, 0.355957, 
17.595759, 0.067383, 0.454346, 0.636963, 
17.616652, 0.008301, 0.418701, 0.610107, 
17.690137, -0.276123, 0.283936, 0.875977, 
17.692139, -0.406250, 0.428467, 1.029053, 
17.693466, -0.503662, 0.590088, 0.989258, 
17.696444, -0.354004, 0.515381, 1.081055, 
18.276162, -0.587402, 0.658203, 1.313477, 
18.278561, -0.737061, 0.657715, 1.259277, 
18.279911, -0.748535, 0.649658, 1.281494, 
18.301057, -0.789551, 0.618408, 1.258301, 
18.302995, -0.604980, 0.705322, 1.066895, 
18.313306, -0.529297, 0.604736, 1.080078, 
18.315220, -0.530029, 0.600830, 1.090332, 
18.329910, -0.449951, 0.486328, 0.955566, 
18.331315, -0.364990, 0.544189, 0.860107, 
18.346312, -0.254150, 0.545410, 0.875977, 
18.348104, -0.321777, 0.484619, 0.848145, 
18.363101, -0.307617, 0.479004, 0.738770, 
18.372307, -0.170654, 0.614502, 0.741943, 
18.379687, -0.144775, 0.627686, 0.755859, 
18.381647, -0.218506, 0.704834, 0.755371, 
18.396347, -0.236084, 0.668945, 0.764160, 
